id,district_id,name,latitude,longitude,geometry,neighborhood,district,neighborhood_id,source,source_layer,external_id,primary_source,source_ids,school_name,school_type,school_subtype,grades_offered,is_primary,is_secondary,is_vocational,is_special_needs,languages,has_all_day_program,address,street,house_number,postal_code,city,ownership,official_school_id,is_barrier_free,accessibility_notes,phone,email,website,last_source_update,last_ingested_at,is_active,lat,lon,has_district,has_neighborhood
124816471,11009009,Evangelische Schule Köpenick,52.42362697490029,13.59249392605373,"POLYGON ((13.5920631 52.4245388, 13.5930489 52.4245603, 13.5930867 52.4240249, 13.5934917 52.4240353, 13.5935229 52.4237677, 13.5935949 52.423544, 13.5937974 52.4231748, 13.5938163 52.4231215, 13.5911754 52.4228198, 13.5911849 52.4228754, 13.5912493 52.4230227, 13.5914357 52.4233899, 13.5920631 52.4245388))",0910,Treptow-Köpenick,Köpenick,OSM,OSM_SCHOOLS,09P07,OSM_SCHOOLS,way:124816471,Evangelische Schule Köpenick,,,,,,,,,,"Grüne Trift 169, 12557 Berlin",Grüne Trift,169,12557,Berlin,Evangelische Schulstiftung in der EKBO,,,,,,,,,True,52.42362697490029,13.59249392605373,True,True
124816702,11009009,Ahorn-Schule,52.44781175542479,13.619292078351338,"POLYGON ((13.6201448 52.4481548, 13.6200514 52.4474273, 13.6200767 52.4471793, 13.6195703 52.4471465, 13.6195558 52.4474001, 13.6184321 52.447449, 13.6185145 52.4480469, 13.6184268 52.4480472, 13.61844 52.4482589, 13.618453 52.4484062, 13.6201448 52.4481548))",0911,Treptow-Köpenick,Friedrichshagen,OSM,OSM_SCHOOLS,09S04,OSM_SCHOOLS,way:124816702,Ahorn-Schule,,,,,,,,,,"Peter-Hille-Straße 118, 12587 Berlin",Peter-Hille-Straße,118,12587,Berlin,Bezirk Treptow-Köpenick,,,,+49 30 6455031,Sekretariat@ahorn.schule.berlin.de,https://ahorn-schule.de/,,,True,52.44781175542479,13.619292078351338,True,True
124816871,11009009,Wilhelm-Bölsche-Schule,52.45131914614691,13.61918253685004,"POLYGON ((13.620019 52.4507844, 13.6198945 52.4509205, 13.6198141 52.4510109, 13.619731 52.4511048, 13.619509 52.4513607, 13.619514 52.4514943, 13.6197552 52.4514909, 13.6197893 52.4517356, 13.6185672 52.4517725, 13.618619 52.4509938, 13.620019 52.4507844))",0911,Treptow-Köpenick,Friedrichshagen,OSM,OSM_SCHOOLS,09K05,OSM_SCHOOLS,way:124816871,Wilhelm-Bölsche-Schule,,,,,,,,,,,,,,,,,,,+49 30 645 50 89,Sekretariat@boelsche.schule.berlin.de,https://www.boelsche-berlin.de/,,,True,52.45131914614691,13.61918253685004,True,True
124816923,11009009,Evangelische Grundschule Friedrichshagen,52.45281649463709,13.62003781936553,"POLYGON ((13.6204242 52.4524953, 13.6204752 52.4524927, 13.620649 52.4524864, 13.6207179 52.4524832, 13.6207796 52.4529768, 13.6207873 52.4530385, 13.6204624 52.453052, 13.6197102 52.4530756, 13.6197211 52.4532076, 13.6192322 52.4532273, 13.6192094 52.4529379, 13.6195475 52.4529224, 13.6195193 52.452492, 13.6204215 52.4524593, 13.6204242 52.4524953))",0911,Treptow-Köpenick,Friedrichshagen,OSM,OSM_SCHOOLS,09P13,OSM_SCHOOLS,way:124816923,Evangelische Grundschule Friedrichshagen,,,,,,,,,,"Peter-Hille-Straße 36, 12587 Berlin",Peter-Hille-Straße,36,12587,Berlin,Evangelische Schulstiftung in der EKBO,,,,+4930 671 22 512,buero@ev-schule-friedrichshagen.de,https://www.ev-schule-friedrichshagen.de/,,,True,52.45281649463709,13.62003781936553,True,True
124816990,11009009,Gerhart-Hauptmann-Gymnasium,52.451742599783266,13.633631864223826,"POLYGON ((13.6326053 52.4524062, 13.633229 52.4524241, 13.6335347 52.4524345, 13.6344417 52.4524621, 13.6344878 52.4513475, 13.634384 52.4513446, 13.6344074 52.4508837, 13.6337472 52.4508683, 13.6337508 52.4508156, 13.6334509 52.4508084, 13.6334072 52.4508074, 13.6333959 52.4514102, 13.6330055 52.4514048, 13.632997 52.4514396, 13.6326386 52.4514346, 13.6326382 52.4514415, 13.6326324 52.4516218, 13.6326181 52.4520167, 13.6326082 52.4523171, 13.6326053 52.4524062))",0911,Treptow-Köpenick,Friedrichshagen,OSM,OSM_SCHOOLS,09Y06,OSM_SCHOOLS,way:124816990,Gerhart-Hauptmann-Gymnasium,,,,,,,,,,"Bruno-Wille-Straße 37, 12587 Berlin",Bruno-Wille-Straße,37,12587,Berlin,Bezirksamt Treptow-Köpenick von Berlin,,,,+49 30 6451839,sekretariat@ghs-berlin.de,https://www.ghs-berlin.de/,,,True,52.451742599783266,13.633631864223826,True,True
125390734,11007007,Friedrich-Bergius-Oberschule,52.4764346943484,13.334037718592436,"POLYGON ((13.3328486 52.4760183, 13.3328587 52.4764823, 13.3328636 52.4768066, 13.3328622 52.4768481, 13.3330072 52.4768435, 13.3330619 52.4768422, 13.3331975 52.476839, 13.3339598 52.4768193, 13.3352477 52.4767784, 13.3352436 52.4763497, 13.3352406 52.4761956, 13.335237 52.4760032, 13.3342757 52.4760088, 13.334276 52.476324, 13.3337777 52.4763293, 13.3337719 52.4760706, 13.3337711 52.4760113, 13.3337602 52.4760114, 13.3334677 52.4760137, 13.3334159 52.4760141, 13.3331971 52.4760159, 13.3328486 52.4760183))",0702,Tempelhof-Schöneberg,Friedenau,OSM,OSM_SCHOOLS,07K10,OSM_SCHOOLS,way:125390734,Friedrich-Bergius-Oberschule,,,,,,,,,,"Perelsplatz 6-9, 12159 Berlin",Perelsplatz,6-9,12159,Berlin,Bezirksamt Tempelhof-Schöneberg von Berlin,,,,,,https://www.friedrich-bergius-schule.de/,,,True,52.4764346943484,13.334037718592436,True,True
125667560,11004004,Katharina-Heinroth-Grundschule,52.493988185137894,13.305736361832759,"POLYGON ((13.3049667 52.4936212, 13.3049558 52.4936666, 13.3049802 52.4938564, 13.3050282 52.494286, 13.3053201 52.4943745, 13.3055262 52.4941109, 13.3065001 52.4944031, 13.3068202 52.4940327, 13.3050867 52.4935006, 13.3050185 52.4935727, 13.3049667 52.4936212))",0402,Charlottenburg-Wilmersdorf,Wilmersdorf,OSM,OSM_SCHOOLS,04G20,OSM_SCHOOLS,way:125667560,Katharina-Heinroth-Grundschule,,,,,,,,,,"Münstersche Straße 15-17, 10709 Berlin",Münstersche Straße,15-17,10709,Berlin,,,,,,,,,,True,52.493988185137894,13.305736361832759,True,True
125692093,11010010,Johann-Julius-Hecker-Schule,52.57038725449992,13.578839476789458,"POLYGON ((13.5778684 52.5710292, 13.5779132 52.5710552, 13.5779277 52.5710636, 13.5787462 52.571052, 13.5789232 52.5710494, 13.579068 52.5710474, 13.5791861 52.5710457, 13.5791954 52.5710356, 13.579785 52.5698091, 13.5787132 52.5696319, 13.5785865 52.5696512, 13.5778684 52.5710292))",1001,Marzahn-Hellersdorf,Marzahn,OSM,OSM_SCHOOLS,10K08,OSM_SCHOOLS,way:125692093,Johann-Julius-Hecker-Schule,,,,,,,,,,"Hohenwalder Straße 2, 12689 Berlin",Hohenwalder Straße,2,12689,Berlin,,,,,,,,,,True,52.57038725449992,13.578839476789458,True,True
126512828,11008008,Wetzlar-Schule,52.43105655670143,13.442804832906116,"POLYGON ((13.4412015 52.431502, 13.4424695 52.430173, 13.4434423 52.4304325, 13.4435237 52.4304538, 13.4443824 52.4306787, 13.4438143 52.4315318, 13.4430162 52.4316675, 13.4429758 52.4316747, 13.4422669 52.4317955, 13.4421254 52.4318197, 13.4421041 52.431823, 13.4420405 52.4318004, 13.4419992 52.4317855, 13.4419644 52.4317733, 13.4412015 52.431502))",0802,Neukölln,Britz,OSM,OSM_SCHOOLS,08G29,OSM_SCHOOLS,way:126512828,Wetzlar-Schule,,,,,,,,,,"Tischlerzeile 34, 12351 Berlin",Tischlerzeile,34,12351,Berlin,Bezirksamt Neukölln von Berlin,,,,,,https://www.wetzlar-schule.de/,,,True,52.43105655670143,13.442804832906116,True,True
127722361,11004004,Loschmidt-Oberschule,52.51717720722585,13.312393802837347,"POLYGON ((13.3115298 52.5167334, 13.3116776 52.516686, 13.3117407 52.5166654, 13.3119516 52.5165968, 13.3120839 52.5165538, 13.3122343 52.5167256, 13.3126472 52.5166122, 13.3127773 52.5168452, 13.3130674 52.5167698, 13.3131535 52.5167495, 13.3132796 52.5167769, 13.3133141 52.5167847, 13.3134072 52.5168056, 13.3134654 52.5168405, 13.3135054 52.5168658, 13.3131309 52.5174383, 13.3130415 52.5174912, 13.3128178 52.5176302, 13.311639 52.517772, 13.3115986 52.5177599, 13.3114901 52.5175764, 13.3114764 52.517551, 13.3113717 52.5173709, 13.3119045 52.5172532, 13.3117071 52.5169167, 13.3115803 52.5167827, 13.3115298 52.5167334))",0401,Charlottenburg-Wilmersdorf,Charlottenburg,OSM,OSM_SCHOOLS,04B01,OSM_SCHOOLS,way:127722361,Loschmidt-Oberschule,,,,,,,,,,10587 Berlin,,,10587,Berlin,,,,,+4930 345058 10,zentrale@loschmidt-oberschule.de,http://www.loschmidt-oberschule.de/,,,True,52.51717720722585,13.312393802837347,True,True
127722364,11004004,Evangelische Schule Charlottenburg,52.517596646474345,13.315412009921753,"POLYGON ((13.3147278 52.5174757, 13.3148612 52.5174482, 13.3154827 52.5173184, 13.3155485 52.5173047, 13.3157479 52.5172622, 13.3160673 52.5177947, 13.3160765 52.5178078, 13.3155973 52.5178276, 13.3151701 52.5178453, 13.3150816 52.517849, 13.3149337 52.5178551, 13.3149182 52.5178153, 13.3148497 52.5176401, 13.3148251 52.517603, 13.3147972 52.5175603, 13.3147278 52.5174757))",0401,Charlottenburg-Wilmersdorf,Charlottenburg,OSM,OSM_SCHOOLS,04P05,OSM_SCHOOLS,way:127722364,Evangelische Schule Charlottenburg,,,,,,,,,,"Guerickestraße 4-6, 10587 Berlin",Guerickestraße,4-6,10587,Berlin,Evangelische Schulstiftung in der EKBO,,,,,,,,,True,52.517596646474345,13.315412009921753,True,True
127722613,11007007,Anna-Freud-Schule,52.48900895537541,13.351670776719724,"POLYGON ((13.3514352 52.4885496, 13.3511728 52.4895254, 13.3515975 52.4895663, 13.3516028 52.4895469, 13.3516218 52.4894765, 13.3516546 52.4894811, 13.3516564 52.4894733, 13.3516609 52.4894726, 13.3517314 52.4891947, 13.3520587 52.4892271, 13.3520712 52.4891791, 13.3522245 52.4886143, 13.3518706 52.4885853, 13.351831 52.4885819, 13.3518063 52.48858, 13.3514352 52.4885496))",0701,Tempelhof-Schöneberg,Schöneberg,OSM,OSM_SCHOOLS,04B05b,OSM_SCHOOLS,way:127722613,Anna-Freud-Schule,,,,,,,,,,"Klixstraße 7, 10823 Berlin",Klixstraße,7,10823,Berlin,,,,,,,,,,True,52.48900895537541,13.351670776719724,True,True
127724377,11001001,Französisches Gymnasium,52.50300726383866,13.3551392995852,"POLYGON ((13.3536887 52.5025608, 13.353686 52.5025545, 13.3546331 52.5023456, 13.3546671 52.5023947, 13.3556056 52.5021905, 13.3564526 52.5036007, 13.3558661 52.5037215, 13.3549969 52.5038554, 13.3545955 52.5031667, 13.3541275 52.503272, 13.3538807 52.5028775, 13.3538361 52.502804, 13.3537684 52.5026923, 13.3537312 52.5026309, 13.3536887 52.5025608))",0104,Mitte,Tiergarten,OSM,OSM_SCHOOLS,01Y07,OSM_SCHOOLS,way:127724377,Französisches Gymnasium,,,,,,,,,,"Derfflingerstraße 7, 10785 Berlin",Derfflingerstraße,7,10785,Berlin,Land Berlin,,,,,,,,,True,52.50300726383866,13.3551392995852,True,True
127724714,11001001,Ecole Voltaire,52.502070610431566,13.357050582585869,"POLYGON ((13.3562546 52.5016317, 13.3567813 52.5015039, 13.3570101 52.5018525, 13.3574269 52.5017512, 13.3574683 52.5018136, 13.3575977 52.5017853, 13.3576873 52.5019381, 13.3577347 52.502019, 13.3579079 52.5023707, 13.357779 52.5023937, 13.3577638 52.5023614, 13.3574656 52.5024135, 13.3574865 52.5024636, 13.3570827 52.502534, 13.3570511 52.5024663, 13.3566968 52.5025299, 13.3566812 52.5025048, 13.3566388 52.5024336, 13.3565828 52.50234, 13.3565247 52.5022431, 13.3564457 52.5021131, 13.3565545 52.5020874, 13.356447 52.5019251, 13.3563272 52.5017425, 13.3562546 52.5016317))",0104,Mitte,Tiergarten,OSM,OSM_SCHOOLS,01P47,OSM_SCHOOLS,way:127724714,Ecole Voltaire,,,,,,,,,,"Kurfürstenstraße 53, 10785 Berlin",Kurfürstenstraße,53,10785,Berlin,,,,,,,http://www.collegevoltaire.de,,,True,52.502070610431566,13.357050582585869,True,True
127886417,11003003,Schule am Senefelderplatz,52.534777671257594,13.410927495678235,"POLYGON ((13.4117442 52.5342662, 13.4117325 52.534348, 13.4118058 52.5343531, 13.4118163 52.5343541, 13.4120014 52.5343714, 13.4122209 52.5343906, 13.4123844 52.5344046, 13.4123705 52.5344754, 13.4123464 52.5345935, 13.4123121 52.5347608, 13.4122884 52.5348766, 13.4122748 52.534943, 13.4122373 52.5351258, 13.4122242 52.5351898, 13.41207 52.5351902, 13.4118143 52.5351642, 13.4115142 52.5352289, 13.4112982 52.5352754, 13.4111942 52.5352978, 13.4103903 52.5354709, 13.4103918 52.5354286, 13.410268 52.5354237, 13.410136 52.5354742, 13.410109 52.5354843, 13.4097444 52.5349432, 13.4091632 52.5351534, 13.4090788 52.5350678, 13.4090278 52.5350208, 13.4095274 52.5348309, 13.4093869 52.5347139, 13.4093994 52.5347085, 13.4097346 52.5345794, 13.410383 52.5343298, 13.4113505 52.5339543, 13.4114132 52.5340127, 13.4114634 52.5340618, 13.4116821 52.5342633, 13.4117442 52.5342662))",0301,Pankow,Prenzlauer Berg,OSM,OSM_SCHOOLS,03G15,OSM_SCHOOLS,way:127886417,Schule am Senefelderplatz,,,,,,,,,,"Schönhauser Allee 165, 10435 Berlin",Schönhauser Allee,165,10435,Berlin,,,,,,,,,,True,52.534777671257594,13.410927495678235,True,True
127886418,11003003,Grundschule am Teutoburger Platz,52.53358512188905,13.408556050103819,"POLYGON ((13.408794 52.5329873, 13.4086376 52.5330461, 13.407934 52.5333128, 13.407967 52.5333449, 13.4080214 52.5333972, 13.408125 52.5334989, 13.4080414 52.5335306, 13.4078737 52.5335939, 13.4076853 52.5336607, 13.408181 52.5341745, 13.40948 52.5336598, 13.408794 52.5329873))",0301,Pankow,Prenzlauer Berg,OSM,OSM_SCHOOLS,03G16,OSM_SCHOOLS,way:127886418,Grundschule am Teutoburger Platz,,,,,,,,,,"Templiner Straße 1-3, 10119 Berlin",Templiner Straße,1-3,10119,Berlin,,,,,,,,,,True,52.53358512188905,13.408556050103819,True,True
127886459,11001001,John-Lennon-Gymnasium,52.530620512414224,13.404157674707157,"POLYGON ((13.4036473 52.5307213, 13.4036089 52.5306761, 13.4035318 52.530586, 13.4034731 52.5305163, 13.4036202 52.5304708, 13.4036566 52.5304593, 13.403817 52.5304099, 13.4038681 52.5303939, 13.4042821 52.5302658, 13.4043108 52.5303266, 13.404379 52.5303157, 13.4045091 52.5302949, 13.4045784 52.5302838, 13.4046403 52.5304147, 13.4046683 52.5304786, 13.4046711 52.5304856, 13.4047341 52.530622, 13.4047872 52.530738, 13.4046783 52.5307723, 13.4040131 52.5309818, 13.4038991 52.5310177, 13.4036895 52.5307714, 13.4036473 52.5307213))",0101,Mitte,Mitte,OSM,OSM_SCHOOLS,,OSM_SCHOOLS,way:127886459,John-Lennon-Gymnasium,,,,,,,,,,"Zehdenicker Straße 17, 10119 Berlin",Zehdenicker Straße,17,10119,Berlin,,,,,,,,,,True,52.530620512414224,13.404157674707157,True,True
127914651,11001001,Grundschule am Koppenplatz (Standort Bergstraße),52.53007342408487,13.395937062351715,"POLYGON ((13.3951541 52.5303686, 13.3952495 52.5301837, 13.3952608 52.5301618, 13.3954351 52.5298241, 13.3955465 52.5296083, 13.3955685 52.5295657, 13.3963951 52.5296863, 13.3963673 52.5297449, 13.3963534 52.5297718, 13.3967665 52.5298302, 13.3966764 52.5300096, 13.3966558 52.5300515, 13.3964403 52.5304463, 13.3964155 52.530494, 13.3961019 52.5304562, 13.3959273 52.5304223, 13.3958757 52.5305321, 13.395521 52.5304887, 13.3954518 52.5304799, 13.3952303 52.5304518, 13.3952045 52.5303725, 13.3951541 52.5303686))",0101,Mitte,Mitte,OSM,OSM_SCHOOLS,01G46b,OSM_SCHOOLS,way:127914651,Grundschule am Koppenplatz (Standort Bergstraße),,,,,,,,,,"Bergstraße 5-9, 10115 Berlin",Bergstraße,5-9,10115,Berlin,Bezirk Mitte von Berlin,,,,,,https://schule-am-koppenplatz.de,,,True,52.53007342408487,13.395937062351715,True,True
129030622,11003003,Grundschule Am Sandhaus,52.63719883015057,13.490422213070827,"POLYGON ((13.4916563 52.6372686, 13.4916489 52.6372645, 13.4906254 52.6367078, 13.490069 52.6364089, 13.4897759 52.6367525, 13.489788 52.6367572, 13.4896883 52.6368748, 13.4893147 52.6373251, 13.4897008 52.6375042, 13.4904421 52.6378436, 13.4905142 52.6378285, 13.4905701 52.6378168, 13.4908996 52.6377178, 13.4911738 52.637606, 13.491381 52.6374611, 13.4916303 52.6372868, 13.4916563 52.6372686))",0309,Pankow,Buch,OSM,OSM_SCHOOLS,03G29,OSM_SCHOOLS,way:129030622,Grundschule Am Sandhaus,,,,,,,,,,"Wiltbergstraße 37-39, 13125 Berlin",Wiltbergstraße,37-39,13125,Berlin,,,,,+49 30 9490046,sekretariat@sandhaus.schule.berlin.de,https://gs-am-sandhaus.de/,,,True,52.63719883015057,13.490422213070827,True,True
129030628,11002002,Hermann-Hesse-Gymnasium,52.492907751314746,13.418954758892625,"POLYGON ((13.4196408 52.4934001, 13.4191564 52.4935266, 13.4190886 52.4935443, 13.4190153 52.493439, 13.4188351 52.4932, 13.4187299 52.4930603, 13.4185178 52.4927778, 13.418412 52.4926375, 13.4183683 52.4925806, 13.4183315 52.4925328, 13.418443 52.492501, 13.4185033 52.4924836, 13.4185912 52.4924598, 13.4186009 52.4924565, 13.4184447 52.492253, 13.4184712 52.4922463, 13.4187172 52.4921844, 13.4187892 52.4922791, 13.4189609 52.4925079, 13.4190265 52.4925931, 13.4190919 52.4926793, 13.4191191 52.4927146, 13.419227 52.4928599, 13.4192649 52.4929091, 13.4193334 52.4930015, 13.4193826 52.4930653, 13.4193981 52.4930806, 13.4194801 52.4931884, 13.419551 52.4932824, 13.4195542 52.4932861, 13.4196378 52.4933961, 13.4196408 52.4934001))",0202,Friedrichshain-Kreuzberg,Kreuzberg,OSM,OSM_SCHOOLS,02Y08,OSM_SCHOOLS,way:129030628,Hermann-Hesse-Gymnasium,,,,,,,,,,"Böckhstraße 16, 10967 Berlin",Böckhstraße,16,10967,Berlin,Bezirksamt Friedrichshain-Kreuzberg von Berlin,,,,+49 30 666434090,,,,,True,52.492907751314746,13.418954758892625,True,True
129030656,11010010,Marcana-Schule,52.56384468618083,13.565183488880315,"POLYGON ((13.5643241 52.5646547, 13.5653558 52.5643103, 13.5655556 52.5642424, 13.5654131 52.5640861, 13.5654641 52.5640694, 13.5661751 52.5638356, 13.5662197 52.5638211, 13.5662535 52.5638101, 13.5663845 52.5639538, 13.5664235 52.5639573, 13.5666611 52.563878, 13.5666576 52.5638741, 13.5661124 52.5632666, 13.5660366 52.5631848, 13.5657726 52.5632748, 13.5654346 52.5632731, 13.5653968 52.5632349, 13.5640812 52.5636617, 13.564149 52.5637439, 13.5640639 52.563772, 13.5641898 52.5639107, 13.5644361 52.5641897, 13.5640324 52.5643212, 13.5643112 52.564641, 13.5643241 52.5646547))",1001,Marzahn-Hellersdorf,Marzahn,OSM,OSM_SCHOOLS,10K11,OSM_SCHOOLS,way:129030656,Marcana-Schule,,,,,,,,,,"Flämingstraße 16-18, Berlin",Flämingstraße,16-18,,Berlin,,,,,,,,,,True,52.56384468618083,13.565183488880315,True,True
129030668,11002002,Grundschule am Traveplatz,52.51143159369202,13.471480689619533,"POLYGON ((13.4721527 52.511617, 13.4719533 52.5116976, 13.4717893 52.511762, 13.4716647 52.5118144, 13.471571 52.5118535, 13.4714872 52.5118866, 13.471477 52.5118907, 13.4714141 52.5119155, 13.4712483 52.5117601, 13.4712116 52.5117257, 13.4711975 52.5117138, 13.4710858 52.5116013, 13.471032 52.5115586, 13.4709837 52.5115133, 13.4712273 52.5114128, 13.470891 52.5111018, 13.4714061 52.5109235, 13.4716726 52.5111741, 13.4717166 52.5112154, 13.4717881 52.5112814, 13.4718656 52.5113527, 13.4720862 52.5115557, 13.4721164 52.5115835, 13.4721527 52.511617))",0201,Friedrichshain-Kreuzberg,Friedrichshain,OSM,OSM_SCHOOLS,02G08,OSM_SCHOOLS,way:129030668,Grundschule am Traveplatz,,,,,,,,,,"Jessnerstraße 24, 10247 Berlin",Jessnerstraße,24,10247,Berlin,,,,,,,,,,True,52.51143159369202,13.471480689619533,True,True
129030670,11002002,Lemgo-Grundschule,52.493567229336875,13.416372738652358,"POLYGON ((13.4171569 52.4940468, 13.4171726 52.4940427, 13.417205 52.4940342, 13.4173845 52.4939874, 13.4173108 52.4938828, 13.4172528 52.493798, 13.4172259 52.4937606, 13.4171537 52.49366, 13.4171149 52.4936059, 13.4173166 52.4935563, 13.4172538 52.4934748, 13.4172311 52.4934458, 13.4171618 52.493356, 13.4171471 52.4933363, 13.4170935 52.4932672, 13.4170406 52.4931979, 13.4170299 52.4931845, 13.4169444 52.4930721, 13.41689 52.493085, 13.41632 52.4932236, 13.4162191 52.4930745, 13.416179 52.4930156, 13.4161448 52.4929644, 13.4160895 52.4928831, 13.4160681 52.4928508, 13.415898 52.4928936, 13.4158489 52.4929059, 13.4155145 52.49299, 13.4154625 52.4930031, 13.4152911 52.4930462, 13.4153129 52.493078, 13.4153655 52.4931564, 13.4154041 52.493213, 13.4154844 52.4933324, 13.4155159 52.4933791, 13.4156287 52.4935461, 13.4160935 52.4941607, 13.4161148 52.494191, 13.4161906 52.4942987, 13.4166197 52.4941868, 13.4167247 52.4941594, 13.4169263 52.4941068, 13.4171064 52.4940601, 13.4171239 52.4940555, 13.4171469 52.4940495, 13.4171569 52.4940468))",0202,Friedrichshain-Kreuzberg,Kreuzberg,OSM,OSM_SCHOOLS,02G26,OSM_SCHOOLS,way:129030670,Lemgo-Grundschule,,,,,,,,,,"Böckhstraße 5, 10967 Berlin",Böckhstraße,5,10967,Berlin,Bezirksamt Friedrichshain-Kreuzberg von Berlin,,,,+49 30 50585711,sekretariat@lemgo.schule.de,,,,True,52.493567229336875,13.416372738652358,True,True
129030674,11002002,Jane-Goodall-Grundschule,52.51334088542901,13.468178668075694,"POLYGON ((13.4676491 52.5130073, 13.4676984 52.5131621, 13.4677066 52.5131994, 13.4675769 52.513214, 13.4676513 52.5135012, 13.4678017 52.5134866, 13.4679191 52.5138731, 13.4685559 52.5138059, 13.4690142 52.5137606, 13.4689461 52.5136098, 13.4685957 52.5132481, 13.4685311 52.5131851, 13.4684345 52.5130858, 13.4683534 52.5130053, 13.4682919 52.5129426, 13.4681811 52.5128261, 13.4681777 52.512822, 13.4680597 52.5127008, 13.4679672 52.5127098, 13.4675679 52.5127467, 13.4676155 52.5128985, 13.4676491 52.5130073))",0201,Friedrichshain-Kreuzberg,Friedrichshain,OSM,OSM_SCHOOLS,02G34,OSM_SCHOOLS,way:129030674,Jane-Goodall-Grundschule,,,,,,,,,,"Scharnweberstraße 19, 10247 Berlin",Scharnweberstraße,19,10247,Berlin,Bezirksamt Friedrichshain-Kreuzberg von Berlin,,,,,,https://www.jane-goodall-grundschule.de,,,True,52.51334088542901,13.468178668075694,True,True
129030677,11011011,,52.535615246078564,13.487166712669062,"POLYGON ((13.4866136 52.535642, 13.4870771 52.5356687, 13.4870544 52.5358144, 13.4875473 52.5358483, 13.4876163 52.5354866, 13.4866465 52.5354306, 13.4866318 52.5355253, 13.4866136 52.535642))",1110,Lichtenberg,Alt-Hohenschönhausen,OSM,OSM_SCHOOLS,,OSM_SCHOOLS,way:129030677,,,,,,,,,,,,,,,,Gutenberg-Oberschule,,,,,,,,,True,52.535615246078564,13.487166712669062,True,True
129119646,11002002,Jens-Nydahl-Grundschule,52.49698148373263,13.41470066206177,"POLYGON ((13.4156905 52.4964072, 13.4155145 52.496454, 13.415272 52.4965189, 13.4150832 52.4962534, 13.415014 52.4962716, 13.4148373 52.4963186, 13.4146605 52.4963656, 13.4144687 52.4964165, 13.4143674 52.4964434, 13.4144059 52.496609, 13.4140072 52.4967393, 13.4139711 52.496752, 13.4138192 52.4967725, 13.4136392 52.4967983, 13.4134206 52.4968135, 13.4132521 52.4968417, 13.4132089 52.496846, 13.4129126 52.4969171, 13.413276 52.4974122, 13.4134225 52.4973742, 13.4135897 52.4973791, 13.4140527 52.4972683, 13.4142135 52.4974943, 13.4143105 52.4976293, 13.4143297 52.4976558, 13.4153397 52.4973957, 13.4153481 52.4974077, 13.4157458 52.4973016, 13.4158153 52.4972832, 13.4161155 52.497203, 13.4162188 52.4970609, 13.4160874 52.4968743, 13.416059 52.4968335, 13.4158892 52.4965914, 13.4158065 52.496615, 13.4158022 52.4966088, 13.4158252 52.496603, 13.4157997 52.4965668, 13.4157963 52.496562, 13.415784 52.4965453, 13.415741 52.4964865, 13.4157263 52.4964634, 13.4156905 52.4964072))",0202,Friedrichshain-Kreuzberg,Kreuzberg,OSM,OSM_SCHOOLS,02G22,OSM_SCHOOLS,way:129119646,Jens-Nydahl-Grundschule,,,,,,,,,,"Kohlfurter Straße 20, 10999 Berlin",Kohlfurter Straße,20,10999,Berlin,Bezirksamt Friedrichshain-Kreuzberg von Berlin,,,,,,,,,True,52.49698148373263,13.41470066206177,True,True
129119647,11010010,Friedrich-Schiller-Grundschule,52.511205843031185,13.615422904531208,"POLYGON ((13.6149064 52.5115571, 13.6149662 52.5116127, 13.6153041 52.5116501, 13.6153429 52.5115398, 13.6153851 52.5114866, 13.6157595 52.5115307, 13.6159786 52.5108873, 13.6151858 52.5107997, 13.615149 52.5108143, 13.6149064 52.5115571))",1004,Marzahn-Hellersdorf,Mahlsdorf,OSM,OSM_SCHOOLS,10G26,OSM_SCHOOLS,way:129119647,Friedrich-Schiller-Grundschule,,,,,,,,,,"An der Schule 13-17, 12623 Berlin",An der Schule,13-17,12623,Berlin,,,,,,,,,,True,52.511205843031185,13.615422904531208,True,True
129119648,11002002,Temple-Grandin-Schule (Filiale),52.514569480985756,13.445268468056739,"POLYGON ((13.4444687 52.5147395, 13.4454229 52.5150239, 13.4454369 52.5150081, 13.4455878 52.5150549, 13.4458052 52.5147631, 13.4459314 52.5146066, 13.4458371 52.5145803, 13.4459978 52.5143493, 13.4454961 52.5142114, 13.4453753 52.5141781, 13.4451772 52.5141244, 13.4450065 52.5140777, 13.4448463 52.5142749, 13.4444687 52.5147395))",0201,Friedrichshain-Kreuzberg,Friedrichshain,OSM,OSM_SCHOOLS,02S01b,OSM_SCHOOLS,way:129119648,Temple-Grandin-Schule (Filiale),,,,,,,,,,"Marchlewskistraße 25d, 10243 Berlin",Marchlewskistraße,25d,10243,Berlin,,,,,,,,,,True,52.514569480985756,13.445268468056739,True,True
