spaeti_id,district_id,neighborhood_id,name,address,phone_number,email,website,latitude,longitude,opening_hours,district_name,neighborhood_name
2302013308,11002002,0201,Kiosk am Ostbahnhof,Erich-Steinfurth-Straße,nan,nan,nan,52.5114952,13.4344686,"Mo-Fr 05:30-22:00; Sa,Su 09:00-18:00",Friedrichshain-Kreuzberg,Friedrichshain
2303852086,11001001,0105,C&C,Müllerstraße,nan,nan,nan,52.5466435,13.3582848,Mo-Fr 07:30-23:00; Sa 08:30-23:00,Mitte,Wedding
2305236082,11001001,0105,Bil's Space,Prinz-Eugen-Straße,nan,nan,nan,52.5474713,13.3649186,nan,Mitte,Wedding
2332757501,11008008,0801,Antipasto,Hermannstraße,nan,nan,nan,52.4638287,13.4337581,nan,Neukölln,Neukölln
2335083233,11002002,0201,Day & Night Shop,Grünberger Straße,nan,nan,nan,52.5123328,13.4540704,nan,Friedrichshain-Kreuzberg,Friedrichshain
2335091426,11002002,0201,Mini Markt,Grünberger Straße,nan,nan,nan,52.5120577,13.4557455,Tu-Fr 08:00-21:30; Su off; Mo 08:00-21:00; Sa 08:00-22:00,Friedrichshain-Kreuzberg,Friedrichshain
2335271957,11002002,0201,Markt Halle,Simon-Dach-Straße,nan,nan,nan,52.5109348,13.4564398,nan,Friedrichshain-Kreuzberg,Friedrichshain
2342347250,11008008,0801,Spätkauf,Emser Straße,nan,nan,nan,52.469581,13.438672,nan,Neukölln,Neukölln
2352412654,11004004,0401,T.G.E.,Kantstraße,nan,nan,nan,52.5060444,13.3151924,nan,Charlottenburg-Wilmersdorf,Charlottenburg
2352673943,11008008,0801,Kollektiv Bioase,Karl-Marx-Straße,+49 30 36461211,hallo@bioase.berlin,https://bioase.berlin,52.4754348,13.4395206,"Mo,Tu,Th,Fr 09:00-20:00, We 10:00-20:00, Sa 09:00-18:00",Neukölln,Neukölln
2361562308,11007007,0703,Elas Spätkauf 35,Manfred-von-Richthofen-Straße,nan,nan,nan,52.4838713,13.3833386,nan,Tempelhof-Schöneberg,Tempelhof
2402138985,11007007,0705,Spätkauf 48,Marienfelder Allee,nan,nan,nan,52.4220388,13.3706571,Mo-Sa 09:00-0:00,Tempelhof-Schöneberg,Marienfelde
2402339483,11002002,0202,Cennet,Südstern,nan,nan,nan,52.4900644,13.405571,Mo-Sa 09:00-23:00; Su 09:00-16:00,Friedrichshain-Kreuzberg,Kreuzberg
2420799063,11003003,0301,Clerk's Späti,Paul-Robeson-Straße,nan,nan,nan,52.5521543,13.4119221,nan,Pankow,Prenzlauer Berg
2423398551,11004004,0405,"momentan geschlossen""",Flatowallee,nan,nan,nan,52.5104141,13.2440033,Mo 08:30-18:30; Sa 08:00-13:00,Charlottenburg-Wilmersdorf,Westend
2429480918,11002002,0201,Jung Shop,Jungstraße,nan,nan,nan,52.5112438,13.4654553,nan,Friedrichshain-Kreuzberg,Friedrichshain
2429501927,11002002,0201,Meet Kiosk Spätverkauf,Gabriel-Max-Straße,nan,nan,nan,52.5099712,13.4579456,nan,Friedrichshain-Kreuzberg,Friedrichshain
2432876317,11002002,0202,Kiosk Burhan Aykut,Wrangelstraße,nan,nan,nan,52.5022754,13.4326809,"Mo-Th 08:00-02:00, Fr,Sa 09:00-03:00",Friedrichshain-Kreuzberg,Kreuzberg
2438849736,11002002,0201,Select Drinks & More,Wühlischstraße,nan,nan,nan,52.5090686,13.4591398,nan,Friedrichshain-Kreuzberg,Friedrichshain
2445456646,11004004,0402,Sweet Mini Markt,Brandenburgische Straße,nan,nan,nan,52.4869618,13.3200768,"Mo-Fr 07:00-24:00, Sa 10:00-24:00",Charlottenburg-Wilmersdorf,Wilmersdorf
2468120437,11002002,0202,Mehring Spätshop,Mehringdamm,nan,nan,nan,52.493319,13.3875716,nan,Friedrichshain-Kreuzberg,Kreuzberg
2481415292,11002002,0202,Drink More,Katzbachstraße,nan,nan,nan,52.4913075,13.3769934,nan,Friedrichshain-Kreuzberg,Kreuzberg
2485492744,11002002,0202,DHL BVG Kiosk,Kottbusser Damm,nan,nan,nan,52.492694,13.4219892,nan,Friedrichshain-Kreuzberg,Kreuzberg
2495556335,11002002,0202,Zigarren Lotto Post (Deutsche Post Filiale 578),Bergmannstraße,nan,nan,https://deutschepost.de/,52.4895209,13.3898936,Mo-Fr 06:00-20:00; Sa 07:00-13:00,Friedrichshain-Kreuzberg,Kreuzberg
2496651179,11002002,0202,Café Tinto,Mehringdamm,nan,nan,nan,52.4923797,13.3878394,24/7,Friedrichshain-Kreuzberg,Kreuzberg
2496841605,11002002,0201,Spätkauf Snacks Drinks & More,Gabriel-Max-Straße,nan,nan,nan,52.5101364,13.4583749,Mo-Sa 10:00-22:00; Su off,Friedrichshain-Kreuzberg,Friedrichshain
2532870781,11004004,0401,TAEO Thai Supermarkt,Krumme Straße,nan,nan,nan,52.5072938,13.3091842,Mo-Fr 10:00-20:00 ; Sa 08:00-18:00,Charlottenburg-Wilmersdorf,Charlottenburg
2538714890,11003003,0301,Duman Spätkauf - Lyca Mobile Partner,Greifswalder Straße,nan,nan,nan,52.5429975,13.4405078,"Su-Th 09:30-01:00, Fr,Sa 09:30-02:00",Pankow,Prenzlauer Berg
2541043788,11008008,0801,Juwelier Saphir,Karl-Marx-Straße,+49 30 23367505,nan,nan,52.4746738,13.4402449,Mo-Fr 09:00-18:30; Sa 09:00-16:00,Neukölln,Neukölln
2552465120,11007007,0701,Spätk@uf Internetcafe,Potsdamer Straße,nan,nan,nan,52.4947582,13.3608053,nan,Tempelhof-Schöneberg,Schöneberg
2557705836,11001001,0102,Kiez Shop,Turmstraße,nan,nan,nan,52.5266073,13.3396977,nan,Mitte,Moabit
2571168397,11002002,0201,Samariter Tourist Shop,Samariterstraße,nan,nan,nan,52.5167129,13.4654773,nan,Friedrichshain-Kreuzberg,Friedrichshain
2591225594,11008008,0801,Alpha and Omega International Afro Shop,Weserstraße,nan,nan,https://www.alphaandomegaafroshop.com/,52.4881174,13.4263919,Mo-Sa 10:00-21:00,Neukölln,Neukölln
2618499940,11009009,0907,ASIA Lebensmittel,Dörpfeldstraße,nan,nan,nan,52.4381824,13.5491157,Mo-Fr 07:30-19:30; Sa 07:30-17:00,Treptow-Köpenick,Adlershof
2625393031,11002002,0202,Bauerngarten,Admiralstraße,nan,nan,nan,52.4958735,13.4156315,Mo-Fr 08:00-20:00; Sa 09:00-15:00,Friedrichshain-Kreuzberg,Kreuzberg
2631445467,11008008,0801,Spätkauf Stadt-Kiosk,Emser Straße,nan,nan,nan,52.4694557,13.4375405,Mo-Sa 12:00-23:00,Neukölln,Neukölln
2663080756,11011011,1112,Kiez Einkaufseck,Kaskelstraße,nan,nan,nan,52.5041947,13.4791072,Mo-Sa 08:30-22:00,Lichtenberg,Rummelsburg
2688507896,11008008,0801,Azam Getränkeshop Spätkauf,Braunschweiger Straße,nan,nan,nan,52.4709529,13.4456029,nan,Neukölln,Neukölln
2727935365,11001001,0102,Mini Markt,Ufnaustraße,nan,nan,nan,52.5293432,13.3172393,"""shop closed""",Mitte,Moabit
2730990672,11001001,0106,Tabak- & Presseshop,Freienwalder Straße,nan,nan,nan,52.5569821,13.3915382,nan,Mitte,Gesundbrunnen
2745722989,11001001,0102,Asia - asiatische Lebensmittel Geschenkartikel,Bredowstraße,nan,nan,nan,52.5269513,13.3401211,Mo-Th 10:00-19:00; Fr 10:00-19:30; Sa 10:00-16:00,Mitte,Moabit
2752211152,11001001,0106,Akso Export,Prinzenallee,nan,nan,http://www.aksoexport.de/,52.5567265,13.3851562,Mo-Sa 09:00-18:00,Mitte,Gesundbrunnen
2752211158,11001001,0106,Balkan,Osloer Straße,nan,nan,nan,52.5559834,13.3875475,nan,Mitte,Gesundbrunnen
2752211175,11001001,0106,Minimarkt,Grüntaler Straße,nan,nan,nan,52.5578622,13.3951502,nan,Mitte,Gesundbrunnen
2752211176,11001001,0106,Orientshop,Prinzenallee,nan,nan,nan,52.557266,13.3855919,Mo-Sa 10:00-20:30,Mitte,Gesundbrunnen
2796270178,11002002,0202,See U Späti,Falckensteinstraße,nan,nan,nan,52.4995723,13.4431934,Mo-Su 12:00-24:00,Friedrichshain-Kreuzberg,Kreuzberg
2796736339,11001001,0101,Long Shop,Dircksenstraße,nan,nan,nan,52.5233158,13.4039862,nan,Mitte,Mitte
2824979767,11002002,0201,Camel,Frankfurter Allee,nan,nan,nan,52.5151001,13.4630917,nan,Friedrichshain-Kreuzberg,Friedrichshain
2827585866,11001001,0102,Ed & Fred Nussdepot,Huttenstraße,+49 30 39878364,nan,http://www.genuss-roesterei.eu,52.5278526,13.3258011,Mo-Su 10:00-21:00,Mitte,Moabit
2827585874,11001001,0102,Rostocker Getränke,Rostocker Straße,nan,nan,nan,52.5277348,13.3269872,nan,Mitte,Moabit
2834832470,11003003,0301,Lotto Post Tabak,Bötzowstraße,nan,nan,nan,52.5322847,13.4352557,Mo-Fr 09:00-18:00; Sa 09:00-13:00,Pankow,Prenzlauer Berg
2862295897,11002002,0201,Djangos Place,Petersburger Straße,nan,nan,nan,52.5198802,13.4525636,nan,Friedrichshain-Kreuzberg,Friedrichshain
2886852045,11003003,0304,Elan,Tino-Schwierzina-Straße,nan,nan,nan,52.5583444,13.4326989,24/7,Pankow,Heinersdorf
2926167818,11008008,0801,Späti47,Sonnenallee,nan,nan,nan,52.4872469,13.4264387,nan,Neukölln,Neukölln
2935241502,11002002,0202,Abschnitt 36,Audre-Lorde-Straße,nan,nan,nan,52.4998177,13.4270118,nan,Friedrichshain-Kreuzberg,Kreuzberg
2935252601,11002002,0202,Lotto,Reichenberger Straße,nan,nan,nan,52.497676,13.4237733,"Fr 10:00-02:00, Mo-Th 09:00-20:00, Sa 10:00-24:00",Friedrichshain-Kreuzberg,Kreuzberg
2935386822,11008008,0801,Elbe Getränke,Weserstraße,nan,nan,nan,52.4840417,13.4400067,Mo-Sa 10:00-22:00,Neukölln,Neukölln
2953781233,11012012,1201,Spätkauf,Residenzstraße,nan,nan,nan,52.5645334,13.3635767,Mo-Sa 07:00-01:50,Reinickendorf,Reinickendorf
2953846658,11012012,1201,Kaufshop Bafi,Reginhardstraße,nan,nan,nan,52.5608633,13.37182,Mo-Fr 06:30-17:30; Sa 08:30-16:30,Reinickendorf,Reinickendorf
2958353241,11003003,0311,SpätiPate,Dietzgenstraße,nan,nan,nan,52.5859354,13.4022828,nan,Pankow,Niederschönhausen
2973862795,11004004,0402,#mein Spaetkauf,Hohenzollerndamm,nan,nan,nan,52.4881456,13.3019098,Mo-Sa 08:00-24:00; Su 12:00-20:00,Charlottenburg-Wilmersdorf,Wilmersdorf
2987804839,11007007,0701,Miss and Mister,Yorckstraße,nan,nan,nan,52.4927967,13.3695214,nan,Tempelhof-Schöneberg,Schöneberg
3004064464,11009009,0910,Weltladen Köpenick,Bahnhofstraße,nan,nan,nan,52.455164,13.576912,Mo-Fr 10:00-18:00; PH off,Treptow-Köpenick,Köpenick
3072013563,11002002,0201,Botan Späti,Petersburger Straße,nan,nan,nan,52.5177493,13.453781,nan,Friedrichshain-Kreuzberg,Friedrichshain
3072944033,11007007,0701,Getränke-Tabakwaren-Zeitschriften,Großgörschenstraße,nan,nan,nan,52.4910584,13.3688981,Mo-Sa 08:00-21:00,Tempelhof-Schöneberg,Schöneberg
3073260197,11002002,0202,Spätkauf Wrangelkiez,Wrangelstraße,nan,nan,nan,52.4994226,13.439601,nan,Friedrichshain-Kreuzberg,Kreuzberg
3073291314,11002002,0202,Spätverkauf,Wrangelstraße,nan,nan,nan,52.4992017,13.4407618,nan,Friedrichshain-Kreuzberg,Kreuzberg
3073294135,11002002,0202,Kiosque deluxe Post und Zeitung,Wrangelstraße,nan,nan,nan,52.4991081,13.4409258,nan,Friedrichshain-Kreuzberg,Kreuzberg
3074531911,11002002,0202,Original Unverpackt,Wiener Straße,nan,nan,nan,52.4977813,13.4301896,Mo-Fr 10:00-20:00; Sa 09:00-20:00,Friedrichshain-Kreuzberg,Kreuzberg
3140301723,11001001,0105,Müller Eck,Müllerstraße,nan,nan,nan,52.5434051,13.3638855,"Mo-Fr 07:00-03:00, Sa 08:00-03:00",Mitte,Wedding
3140302231,11001001,0105,Tele Cafe,Burgsdorfstraße,nan,nan,nan,52.5428973,13.3630973,nan,Mitte,Wedding
3149431447,11001001,0105,Krokodil Späti,Samoastraße,nan,nan,nan,52.5423337,13.3538487,nan,Mitte,Wedding
3157747970,11001001,0101,Kiosk,Virchowweg,nan,nan,nan,52.524287,13.3764534,"Mo-Fr 09:00-15:00; PH,Sa,Su off",Mitte,Mitte
3194403750,11006006,0604,Kiosk,Teltower Damm,nan,nan,nan,52.4144672,13.2667275,nan,Steglitz-Zehlendorf,Zehlendorf
3221929062,11001001,0106,Der kleine Laden Spätkauf,Wiesenstraße,nan,nan,nan,52.5450464,13.3777723,nan,Mitte,Gesundbrunnen
3228366761,11002002,0201,Nogi,Sonntagstraße,nan,nan,nan,52.5059058,13.4658406,nan,Friedrichshain-Kreuzberg,Friedrichshain
3286264361,11001001,0101,Mauerkiosk,Bernauer Straße,nan,nan,nan,52.5385789,13.3980036,"Mo-Th 11:00-24:00, Fr,Sa 00:00-01:00, Sa 11:00-24:00, Su 13:00-20:00",Mitte,Mitte
3373144216,11008008,0801,JWANspäti,Wildenbruchstraße,nan,nan,nan,52.4835558,13.4423444,nan,Neukölln,Neukölln
3383020379,11003003,0307,Spätshop + Bäckerei,Neumannstraße,nan,nan,nan,52.5540195,13.423999,Mo-Fr 07:00-18:00; Sa 07:00-17:00,Pankow,Pankow
3391048641,11011011,1103,Alena Shop,Hotellgatan,nan,nan,nan,52.5152818,13.4781424,"Mo-Sa 09:00-24:00; PH,Su off",Lichtenberg,Lichtenberg
3391940195,11004004,0407,Spätkauf am Q'damm,Kurfürstendamm,nan,nan,nan,52.4975288,13.2906187,nan,Charlottenburg-Wilmersdorf,Halensee
3393706957,11003003,0301,Spätkauf,Schönhauser Allee,nan,nan,nan,52.5533461,13.4148575,nan,Pankow,Prenzlauer Berg
3393947819,11001001,0105,Tabak Presse,Liebenwalder Straße,nan,nan,nan,52.5519495,13.3578031,nan,Mitte,Wedding
3398525115,11002002,0201,Eldenaer Spätkauf 28,Eldenaer Straße,nan,nan,nan,52.5202178,13.4691741,nan,Friedrichshain-Kreuzberg,Friedrichshain
3400606710,11003003,0301,Storkower Shop,Storkower Straße,nan,nan,nan,52.5238056,13.4645875,Mo-Fr 05:00-19:00; Sa 07:00-17:00,Pankow,Prenzlauer Berg
3442719667,11009009,0901,M&S Spätkauf,Karl-Kunger-Straße,nan,nan,nan,52.4917072,13.4462694,nan,Treptow-Köpenick,Alt-Treptow
3442721070,11009009,0901,Asia Lebensmittel,Elsenstraße,+49-30-91560131,nan,nan,52.4893607,13.4542337,Mo-Sa 09:00-20:00,Treptow-Köpenick,Alt-Treptow
3442739322,11009009,0901,Ost-West Späti,Onckenstraße,nan,nan,https://ost-west-spaeti-berlin.eatbu.com,52.4887011,13.4421223,Mo-Sa 08:00-22:00,Treptow-Köpenick,Alt-Treptow
3452115332,11003003,0301,Kasatschok Russische Spezialitäten,Schivelbeiner Straße,nan,nan,nan,52.5505164,13.4131676,"Mo-Fr 10:00-19:00, Sa 10:00-17:00",Pankow,Prenzlauer Berg
3465014812,11003003,0301,RK Markt,Bornholmer Straße,nan,nan,nan,52.5534973,13.4125696,nan,Pankow,Prenzlauer Berg
3465014815,11003003,0301,Almaraii,Bornholmer Straße,nan,nan,nan,52.5534542,13.4138249,nan,Pankow,Prenzlauer Berg
3480272990,11007007,0701,Der Weisse Salon,Winterfeldtstraße,nan,nan,nan,52.4968072,13.3557531,Mo-Fr 06:00-22:00; Sa 07:00-22:00; Su 08:00-22:00,Tempelhof-Schöneberg,Schöneberg
3488847982,11007007,0701,SR-Kiosk,Eisenacher Straße,nan,nan,nan,52.4962443,13.3498056,Mo-Sa 07:00-20:00+; Sa 08:00-20:00+,Tempelhof-Schöneberg,Schöneberg
3518024330,11003003,0301,We Love Späti,Danziger Straße,nan,nan,nan,52.539707,13.4192635,Mo-Th 08:00-02:00; Fr 08:00-04:00; Sa 09:00-04:00; Su 10:00-01:00,Pankow,Prenzlauer Berg
3530849181,11004004,0401,Spätkauf Astier,Kantstraße,nan,nan,nan,52.5057147,13.3209726,nan,Charlottenburg-Wilmersdorf,Charlottenburg
3570845450,11006006,0601,Zora,Schloßstraße,nan,nan,nan,52.4601428,13.3235606,nan,Steglitz-Zehlendorf,Steglitz
3578321975,11008008,0801,Oker Markt,Okerstraße,nan,nan,nan,52.4740238,13.4240611,Mo-Sa 09:00-21:00,Neukölln,Neukölln
3632641136,11007007,0701,Tabakwaren Zeitschriften,Hauptstraße,nan,nan,nan,52.4842984,13.3532418,"Mo-Fr 06:00-20:00; Sa 07:00-19:00; Su,PH off",Tempelhof-Schöneberg,Schöneberg
3644133594,11002002,0201,Tobacco & Drinks,Simon-Dach-Straße,nan,nan,nan,52.5105338,13.4567401,nan,Friedrichshain-Kreuzberg,Friedrichshain
3668356555,11011011,1102,Lotto-Toto-Tabak-Center,Treskowallee,+49 30 50012826,nan,nan,52.4825116,13.5249054,Mo-Fr 09:00-18:00; Sa 08:00-12:00,Lichtenberg,Karlshorst
3710407323,11004004,0401,Mini Market,Bismarckstraße,nan,nan,nan,52.5110557,13.3021293,nan,Charlottenburg-Wilmersdorf,Charlottenburg
3712223331,11007007,0701,Spätkauf,Potsdamer Straße,nan,nan,nan,52.4986146,13.3626548,nan,Tempelhof-Schöneberg,Schöneberg
3712391645,11004004,0401,Kaiser Spätkauf,Kaiser-Friedrich-Straße,nan,nan,nan,52.5119663,13.3017081,nan,Charlottenburg-Wilmersdorf,Charlottenburg
3721863451,11004004,0401,Späti Bull,Kantstraße,nan,nan,nan,52.5067185,13.3089922,"Mo-Th 09:00-23:30; Fr 10:00-24:00; Sa 00:00-01:00,10:00-24:00; Su 00:00-01:00",Charlottenburg-Wilmersdorf,Charlottenburg
3757302128,11001001,0106,Prime Shop,Koloniestraße,nan,nan,nan,52.5567564,13.3774997,nan,Mitte,Gesundbrunnen
3758674232,11006006,0601,Kiosk Späti,Bismarckstraße,nan,nan,nan,52.464366,13.3386596,nan,Steglitz-Zehlendorf,Steglitz
3772659955,11011011,1109,Lotto und Zeitschriften Friese,Prerower Platz,nan,nan,nan,52.5649953,13.5062675,nan,Lichtenberg,Neu-Hohenschönhausen
3780185339,11001001,0105,Müller-Kiosk / DHL Postfiliale 639,Müllerstraße,nan,nan,nan,52.5497772,13.3536711,Mo-Fr 08:00-20:00; Sa 08:00-12:00,Mitte,Wedding
3780859027,11012012,1201,Christian Kowall,Residenzstraße,nan,nan,nan,52.5655004,13.3637597,nan,Reinickendorf,Reinickendorf
3789168245,11009009,0909,Asia Supermarkt,Schillerpromenade,nan,nan,nan,52.4624408,13.5170444,Mo-Fr 08:00-19:00; Sa 08:00-17:00,Treptow-Köpenick,Oberschöneweide
3789200614,11009009,0909,Spätkauf 30,Wilhelminenhofstraße,nan,nan,nan,52.4617007,13.517886,nan,Treptow-Köpenick,Oberschöneweide
3789268878,11002002,0201,Kiosk & Bakery,Gubener Straße,+49 30 293 52 944,nan,nan,52.5107395,13.4492032,Mo-Su 06:00-22:00,Friedrichshain-Kreuzberg,Friedrichshain
3792656709,11009009,0909,Spätkauf 49,Wilhelminenhofstraße,nan,nan,nan,52.4625301,13.5144455,nan,Treptow-Köpenick,Oberschöneweide
3794192039,11011011,1102,Internet Spätkauf,Treskowallee,nan,nan,nan,52.4835934,13.5256459,Mo-Su 07:45-03:00,Lichtenberg,Karlshorst
3798391366,11007007,0701,Späti Wood,Kurfürstenstraße,nan,nan,nan,52.4991411,13.3659567,nan,Tempelhof-Schöneberg,Schöneberg
3826013967,11007007,0701,Late Night Shop,Nollendorfplatz,nan,nan,nan,52.498849,13.3537781,"Mo-Sa 00:00-00:00, Su 16:00-24:00",Tempelhof-Schöneberg,Schöneberg
3874366757,11002002,0202,Späti Mustafa,Oranienstraße,nan,nan,nan,52.5064312,13.3999609,nan,Friedrichshain-Kreuzberg,Kreuzberg
3886927364,11001001,0101,Kiosk,Fischerinsel,nan,nan,nan,52.5125551,13.4067388,nan,Mitte,Mitte
3888332839,11004004,0401,Asia-Markt Lo,Nehringstraße,nan,nan,nan,52.5162234,13.2937195,Mo-Fr 10:00-19:00; Sa 10:00-18:00,Charlottenburg-Wilmersdorf,Charlottenburg
3896292628,11002002,0201,Day & Night Shop,Grünberger Straße,nan,nan,nan,52.5124095,13.4520316,nan,Friedrichshain-Kreuzberg,Friedrichshain
3900932437,11003003,0301,Kulti Kiosk,Sredzkistraße,nan,nan,nan,52.5384966,13.4168427,nan,Pankow,Prenzlauer Berg
3905682401,11009009,0909,Zeitungsladen / Lotto,Edisonstraße,nan,nan,nan,52.46306,13.5137675,Mo-Fr 05:30-22:00; Sa 07:00-22:00,Treptow-Köpenick,Oberschöneweide
3906183599,11009009,0909,Edison 56,Edisonstraße,nan,nan,nan,52.4637641,13.5135992,Mo-Sa 09:00-21:00,Treptow-Köpenick,Oberschöneweide
3906974557,11002002,0201,Kopernikus Kiosk,Kopernikusstraße,nan,nan,nan,52.5107407,13.4510868,nan,Friedrichshain-Kreuzberg,Friedrichshain
3907003400,11002002,0201,Quick,Warschauer Straße,nan,nan,nan,52.5089127,13.4514007,nan,Friedrichshain-Kreuzberg,Friedrichshain
3907014576,11002002,0201,Kiezbalkon,Marchlewskistraße,nan,nan,nan,52.5079859,13.4495868,nan,Friedrichshain-Kreuzberg,Friedrichshain
3909159026,11009009,0909,Spätkauf Watt-Eck 81,Siemensstraße,nan,nan,nan,52.4641989,13.510527,"Mo-Sa 00:00-01:00,09:00-24:00; Su 00:00-01:00,10:00-24:00",Treptow-Köpenick,Oberschöneweide
3909569394,11009009,0905,Orient Lebensmittel,Brückenstraße,nan,nan,nan,52.4581304,13.5113696,nan,Treptow-Köpenick,Niederschöneweide
3912751175,11009009,0909,Lotto,Edisonstraße,nan,nan,nan,52.4674855,13.5129843,Mo-Fr 08:00-19:00; Sa 08:00-19:00; Su 09:00-16:00,Treptow-Köpenick,Oberschöneweide
3937876893,11001001,0101,7. Himmel,Invalidenstraße,nan,nan,nan,52.5321673,13.3947646,"Mo-Th 07:00-22:00, PH,Su 07:00-24:00+, Fr,Sa 07:00-02:00",Mitte,Mitte
3954780447,11001001,0106,Perle Spätkauf,Soldiner Straße,nan,nan,nan,52.5601414,13.3802921,nan,Mitte,Gesundbrunnen
3968793066,11003003,0307,Mini-Markt „Tante Emma Laden 2.0“,Stubnitzstraße,nan,nan,nan,52.5667036,13.4153573,Mo-Fr 09:00-18:30; Sa 10:00-14:00,Pankow,Pankow
3987047647,11009009,0905,Schneller Back & Spätkauf,Schnellerstraße,nan,nan,nan,52.4539824,13.5189305,Mo-Fr 07:00-24:00; Sa 08:00-24:00,Treptow-Köpenick,Niederschöneweide
3998796728,11007007,0701,Dominicus Spätkauf,Dominicusstraße,nan,nan,nan,52.4819011,13.3477339,nan,Tempelhof-Schöneberg,Schöneberg
4019236256,11001001,0101,Lotto Presse Shop,Platz vor dem Neuen Tor,nan,nan,nan,52.5291167,13.3792404,Mo-Fr 05:00-18:00,Mitte,Mitte
4041681101,11002002,0201,Froyda,Warschauer Straße,nan,nan,https://froyda.de/,52.5132473,13.4525501,nan,Friedrichshain-Kreuzberg,Friedrichshain
4100572573,11001001,0106,Youssef - Orientalische Lebensmittel,Brunnenstraße,nan,nan,nan,52.5461198,13.3903162,"Mo-Sa 10:00-21:00; PH,Su 13:00-20:00",Mitte,Gesundbrunnen
4100572574,11001001,0106,Townie's,Brunnenstraße,nan,nan,nan,52.5457552,13.3905897,nan,Mitte,Gesundbrunnen
4102963961,11001001,0101,Soda,Kastanienallee,nan,nan,nan,52.5340393,13.4054143,Mo-Sa 07:00-02:00; Su off,Mitte,Mitte
4109578506,11001001,0106,Neon Späti,Wollankstraße,nan,nan,nan,52.5641319,13.3921666,nan,Mitte,Gesundbrunnen
4109584179,11001001,0106,Späti,Wollankstraße,nan,nan,nan,52.5643397,13.3925917,nan,Mitte,Gesundbrunnen
4131336489,11004004,0401,Finesse,Helmholtzstraße,nan,nan,nan,52.5221331,13.3272761,Mo-Su 11:00-23:00,Charlottenburg-Wilmersdorf,Charlottenburg
4135097790,11008008,0802,Spätkauf,Buschkrugallee,+49 30 555 95 393,nan,nan,52.461851,13.4452674,nan,Neukölln,Britz
4138580438,11001001,0105,Atti Asia Markt,Luxemburger Straße,+49 30 46605622,info@atti-asia-markt.de,https://www.atti-asia-markt.de/de/,52.5454693,13.3581119,Mo-Fr 10:30-20:00; Su off; Sa 10:30-19:00,Mitte,Wedding
4139402061,11001001,0106,Kiosk 45,Koloniestraße,nan,nan,nan,52.5577242,13.3786754,nan,Mitte,Gesundbrunnen
4139464889,11001001,0106,Adanas Spätkauf,Bellermannstraße,nan,nan,nan,52.5531673,13.3870306,nan,Mitte,Gesundbrunnen
4149934389,11003003,0301,Kiosk Beycani,Schivelbeiner Straße,nan,nan,nan,52.5514807,13.4052058,"Mo-Su 00:00-01:00,09:00-24:00",Pankow,Prenzlauer Berg
4152750391,11003003,0301,H & D Minimarkt,Danziger Straße,nan,nan,nan,52.5322164,13.4405574,Mo-Sa 07:00-21:00,Pankow,Prenzlauer Berg
4155950167,11001001,0106,Orsa Discount,Brunnenstraße,nan,nan,nan,52.5414938,13.3931469,nan,Mitte,Gesundbrunnen
4185555186,11002002,0201,KGB - Koschys Gemüse Butze,Ebertystraße,nan,nan,nan,52.5261484,13.4517394,Mo-Sa 09:00-20:00,Friedrichshain-Kreuzberg,Friedrichshain
4188213618,11001001,0102,Späti 38,Lehrter Straße,nan,nan,nan,52.5346252,13.3588877,nan,Mitte,Moabit
4200072390,11008008,0801,Kiosk Area 44,Hermannstraße,nan,nan,nan,52.4749729,13.4270512,nan,Neukölln,Neukölln
4200389800,11001001,0106,Lotto-Tabakwaren Demircioglu,Bastianstraße,nan,nan,nan,52.5513283,13.3814957,Mo-Fr 06:00-22:00; Sa 07:00-22:00; Su 10:00-20:00,Mitte,Gesundbrunnen
4223491592,11002002,0201,Loan's Supermarkt,Grünberger Straße,nan,nan,nan,52.5126792,13.4504279,Sa 08:30-22:00; Mo-Fr 08:00-21:00,Friedrichshain-Kreuzberg,Friedrichshain
4225752738,11001001,0101,Der kleine Laden,Scharnhorststraße,nan,nan,nan,52.5337388,13.3712985,Mo-Fr 07:00-22:00; Sa 08:00-22:00,Mitte,Mitte
4255872889,11012012,1202,"Kosicki | Zeitungen, Zeitschriften, Lotto & mehr",Waidmannsluster Damm,nan,nan,nan,52.6006269,13.3038319,nan,Reinickendorf,Tegel
4298702900,11001001,0105,Drinks House,Burgsdorfstraße,nan,nan,nan,52.5426099,13.3620533,nan,Mitte,Wedding
4304290491,11002002,0201,Maxi Spätkauf,Gabriel-Max-Straße,nan,nan,nan,52.5111832,13.458509,"Mo 08:00-24:00; Tu-Fr 00:00-05:00,08:00-24:00; Sa,Su 00:00-24:00",Friedrichshain-Kreuzberg,Friedrichshain
4304633635,11001001,0105,Späti Vape City,Triftstraße,nan,nan,nan,52.5445969,13.3604466,nan,Mitte,Wedding
4304633809,11001001,0105,Beste Späti,Triftstraße,nan,nan,nan,52.5445521,13.3602681,nan,Mitte,Wedding
4307225827,11001001,0104,Minimarkt Feinkost,Flottwellstraße,nan,nan,nan,52.5015913,13.3710522,Mo-Fr 07:00-24:00; Sa 08:00-24:00,Mitte,Tiergarten
4317329214,11005005,0501,Back Kiosk,Neuendorfer Straße,nan,nan,nan,52.5423966,13.205803,nan,Spandau,Spandau
4320871292,11002002,0201,Absolut Spätkauf,Karl-Marx-Allee,nan,nan,nan,52.5157879,13.4513879,nan,Friedrichshain-Kreuzberg,Friedrichshain
