id,name,brand,operator,latitude,longitude,district_id,district_name,neighborhood_id,neighborhood_name,phone,website
2552465120,Spätk@uf Internetcafe,,,52.4947582,13.3608053,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
2557705836,Kiez Shop,,,52.5266073,13.3396977,11001001,Mitte,0102,Moabit,,
2566382658,Back & Späti,,,52.5457718,13.3796045,11001001,Mitte,0106,Gesundbrunnen,,
2571168397,Samariter Tourist Shop,,,52.5167129,13.4654773,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
2591225594,Alpha and Omega International Afro Shop,,,52.4881174,13.4263919,11008008,Neukölln,0801,Neukölln,,https://www.alphaandomegaafroshop.com/
2618499940,ASIA Lebensmittel,,,52.4381824,13.5491157,11009009,Treptow-Köpenick,0907,Adlershof,,
2621476022,,,,52.6681837,13.5823459,,,,,,
2625393031,Bauerngarten,,,52.4958735,13.4156315,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
2626495816,,,,52.449037,13.3554197,11006006,Steglitz-Zehlendorf,0601,Steglitz,,
2631445467,Spätkauf Stadt-Kiosk,,,52.4694557,13.4375405,11008008,Neukölln,0801,Neukölln,,
2632665475,Kietz Kiosk,,,52.4436451,13.5777286,11009009,Treptow-Köpenick,0910,Köpenick,,
2638723694,Bistro am Magdeburger Platz,,,52.5040091,13.3615097,11001001,Mitte,0104,Tiergarten,,
2641521427,Drinkshop,,,52.4994276,13.4275171,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
2641521428,Dusk till Dawn,,,52.4995051,13.4286715,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
2654574019,Moonshine Spätkauf,,,52.5243154,13.3300717,11001001,Mitte,0102,Moabit,,
2657734846,Späti 124,,,52.464813,13.4326324,11008008,Neukölln,0801,Neukölln,,
2663080756,Kiez Einkaufseck,,,52.5041947,13.4791072,11011011,Lichtenberg,1112,Rummelsburg,,
2688507896,Azam Getränkeshop Spätkauf,,,52.4709529,13.4456029,11008008,Neukölln,0801,Neukölln,,
2690026209,Best of Späti,,,52.506498,13.4703422,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
2690158006,Lillone,,,52.6369941,13.371026,,,,,,https://lillone-feinkost.de/
2727935365,Mini Markt,,,52.5293432,13.3172393,11001001,Mitte,0102,Moabit,,
2729010572,Semsur,,,52.466622,13.4315906,11008008,Neukölln,0801,Neukölln,,
2730990672,Tabak- & Presseshop,,,52.5569821,13.3915382,11001001,Mitte,0106,Gesundbrunnen,,
2736043858,Spät & Backshop,,,52.5396596,13.3712046,11001001,Mitte,0106,Gesundbrunnen,,
2745722989,Asia - asiatische Lebensmittel Geschenkartikel,,,52.5269513,13.3401211,11001001,Mitte,0102,Moabit,,
2752211152,Akso Export,,,52.5567265,13.3851562,11001001,Mitte,0106,Gesundbrunnen,,http://www.aksoexport.de/
2752211158,Balkan,,,52.5559834,13.3875475,11001001,Mitte,0106,Gesundbrunnen,,
2752211175,Minimarkt,,,52.5578622,13.3951502,11001001,Mitte,0106,Gesundbrunnen,,
2752211176,Orientshop,,,52.557266,13.3855919,11001001,Mitte,0106,Gesundbrunnen,,
2756495812,Spätkauf,,,52.5244792,13.39243,11001001,Mitte,0101,Mitte,,
2756763461,Yiğido 58 Spätkauf,,,52.5564501,13.3843315,11001001,Mitte,0106,Gesundbrunnen,,
2756763474,Spätkauf,,,52.5638849,13.3916306,11001001,Mitte,0106,Gesundbrunnen,,
2763457950,Ristorante Marco Polo Due,,,52.530091,13.4712206,11011011,Lichtenberg,1111,Fennpfuhl,,
2769572946,T.I.C 2,,,52.5052313,13.379004,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
2776363663,,,,52.5570549,13.4313836,11003003,Pankow,0302,Weißensee,,
2796270178,See U Späti,,,52.4995723,13.4431934,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
2796736339,Long Shop,,,52.5233158,13.4039862,11001001,Mitte,0101,Mitte,,
2801187847,7 days Late Shop,,,52.4979731,13.3190554,11004004,Charlottenburg-Wilmersdorf,0402,Wilmersdorf,,
2813482370,Drinks' Shop Hermann Platz,Lycamobile,,52.4878189,13.4259311,11008008,Neukölln,0801,Neukölln,,
2824979767,Camel,,,52.5151001,13.4630917,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
2827585866,Ed & Fred Nussdepot,,,52.5278526,13.3258011,11001001,Mitte,0102,Moabit,+49 30 39878364,http://www.genuss-roesterei.eu
2827585872,Kiosk für den Kiez,,,52.5276802,13.3275064,11001001,Mitte,0102,Moabit,,
2827585874,Rostocker Getränke,,,52.5277348,13.3269872,11001001,Mitte,0102,Moabit,,
2834832470,Lotto Post Tabak,,,52.5322847,13.4352557,11003003,Pankow,0301,Prenzlauer Berg,,
2860326047,Tam Phuc Asia Shop Spätkauf,,,52.537134,13.3971706,11001001,Mitte,0101,Mitte,,
2862295897,Djangos Place,,,52.5198802,13.4525636,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
2874686038,Infinity,,,52.4957469,13.3634199,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
2874686040,Schland Night Shop,,,52.4951614,13.365856,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
2874933561,Moonshine Deluxe,,,52.5299275,13.3450894,11001001,Mitte,0102,Moabit,,
2881543413,Hofladen im Kiez (Bioladen),,,52.4768463,13.2902977,11004004,Charlottenburg-Wilmersdorf,0403,Schmargendorf,,
2886852045,Elan,Elan,,52.5583444,13.4326989,11003003,Pankow,0304,Heinersdorf,,
2926167818,Späti47,,,52.4872469,13.4264387,11008008,Neukölln,0801,Neukölln,,
2935214601,Akasya Spätkauf,,,52.5014304,13.4236592,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
2935241502,Abschnitt 36,,,52.4998177,13.4270118,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
2935252601,Lotto,,,52.497676,13.4237733,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
2935337185,unser Kiosk 24h,,,52.4720119,13.3354852,11007007,Tempelhof-Schöneberg,0702,Friedenau,,
2935386822,Elbe Getränke,,,52.4840417,13.4400067,11008008,Neukölln,0801,Neukölln,,
2935555501,MultiMarkt,,,52.5085877,13.4622046,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
2953781233,Spätkauf,,,52.5645334,13.3635767,11012012,Reinickendorf,1201,Reinickendorf,,
2953846658,Kaufshop Bafi,,,52.5608633,13.37182,11012012,Reinickendorf,1201,Reinickendorf,,
2958353241,SpätiPate,,,52.5859354,13.4022828,11003003,Pankow,0311,Niederschönhausen,,
2959691582,Kiosk Kennsu,,,52.6771061,13.5844642,,,,,,
2962777900,Späti am Stutti,,,52.5060281,13.3021549,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
2973862795,#mein Spaetkauf,,,52.4881456,13.3019098,11004004,Charlottenburg-Wilmersdorf,0402,Wilmersdorf,,
2987804839,Miss and Mister,,,52.4927967,13.3695214,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
3004064464,Weltladen Köpenick,,Evangelische St.-Lauremtius-Kirchengemeinde Köpenick,52.455164,13.576912,11009009,Treptow-Köpenick,0910,Köpenick,,
3036814107,Spätkauf,,,52.502723,13.3862356,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
3046719428,,,,52.5201646,13.2672948,11004004,Charlottenburg-Wilmersdorf,0405,Westend,,
3072013563,Botan Späti,,,52.5177493,13.453781,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
3072345435,,,,52.4899997,13.3393218,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
3072944033,Getränke-Tabakwaren-Zeitschriften,,,52.4910584,13.3688981,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
3073260197,Spätkauf Wrangelkiez,,,52.4994226,13.439601,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
3073291314,Spätverkauf,,,52.4992017,13.4407618,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
3073294135,Kiosque deluxe Post und Zeitung,,,52.4991081,13.4409258,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
3074531911,Original Unverpackt,,Original Unverpackt UG,52.4977813,13.4301896,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
3098130150,,,,52.5299404,13.4025037,11001001,Mitte,0101,Mitte,,
3113099753,Spätkauf,,Späti,52.4571231,13.5808138,11009009,Treptow-Köpenick,0910,Köpenick,,
3113256766,Spätkauf 36,,,52.4899935,13.379083,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
3113263544,Kolibri,,,52.5101474,13.3362725,11001001,Mitte,0104,Tiergarten,,
3140301723,Müller Eck,,,52.5434051,13.3638855,11001001,Mitte,0105,Wedding,,
3140302231,Tele Cafe,,,52.5428973,13.3630973,11001001,Mitte,0105,Wedding,,
3149431447,Krokodil Späti,,,52.5423337,13.3538487,11001001,Mitte,0105,Wedding,,
3157747970,Kiosk,,,52.524287,13.3764534,11001001,Mitte,0101,Mitte,,
3194403750,Kiosk,,,52.4144672,13.2667275,11006006,Steglitz-Zehlendorf,0604,Zehlendorf,,
3209504900,Late Shop,,,52.5014884,13.4415781,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
3215985724,Uli’s Spätkauf,,,52.5026914,13.4222961,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
3221929062,Der kleine Laden Spätkauf,,,52.5450464,13.3777723,11001001,Mitte,0106,Gesundbrunnen,,
3225762385,ServiceStore DB,ServiceStore DB,,52.4708617,13.3852966,11007007,Tempelhof-Schöneberg,0703,Tempelhof,,
3239265254,"Stern Backshop, Stehcafe, Kiosk",,,52.5030542,13.4888767,11011011,Lichtenberg,1112,Rummelsburg,,
3267343770,Kwik Markt,,,52.4239772,13.4576292,11008008,Neukölln,0805,Gropiusstadt,,
3284007561,Back & Spätshop,,,52.562069,13.359624,11012012,Reinickendorf,1201,Reinickendorf,,
3286264361,Mauerkiosk,,,52.5385789,13.3980036,11001001,Mitte,0101,Mitte,,
3306498748,Kiezmarkt,,Monika Grugel,52.5528632,13.4062087,11003003,Pankow,0301,Prenzlauer Berg,+49 30 4448787,
3312315281,Spätinn2,,,52.4791939,13.441365,11008008,Neukölln,0801,Neukölln,,
3333071085,Kiosk,,,52.6078582,13.2349572,11012012,Reinickendorf,1204,Heiligensee,,
3348712211,Kiezkiosk,,,52.5008448,13.408786,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
3362345317,Familia Market,,,52.5657443,13.3203746,11012012,Reinickendorf,1201,Reinickendorf,,
3372213949,Kiosk,,,52.563271,13.3269985,11012012,Reinickendorf,1201,Reinickendorf,,
3373144216,JWANspäti,,,52.4835558,13.4423444,11008008,Neukölln,0801,Neukölln,,
3383020379,Spätshop + Bäckerei,,,52.5540195,13.423999,11003003,Pankow,0307,Pankow,,
3384540738,Spätkauf,,,52.5565726,13.4148027,11003003,Pankow,0307,Pankow,,
3391048641,Alena Shop,,,52.5152818,13.4781424,11011011,Lichtenberg,1103,Lichtenberg,,
3391940195,Spätkauf am Q'damm,,,52.4975288,13.2906187,11004004,Charlottenburg-Wilmersdorf,0407,Halensee,,
3393706957,Spätkauf,,,52.5533461,13.4148575,11003003,Pankow,0301,Prenzlauer Berg,,
3393947819,Tabak Presse,,,52.5519495,13.3578031,11001001,Mitte,0105,Wedding,,
3398525115,Eldenaer Spätkauf 28,,,52.5202178,13.4691741,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
3400606710,Storkower Shop,,,52.5238056,13.4645875,11003003,Pankow,0301,Prenzlauer Berg,,
3404516540,All in One Spätkauf,,,52.5522075,13.3652924,11001001,Mitte,0105,Wedding,,
3409123517,Früchte & Asia-Lebensmittel,,,52.5163714,13.4789615,11011011,Lichtenberg,1103,Lichtenberg,,
3411198699,,,,52.4739517,13.4491334,11008008,Neukölln,0801,Neukölln,,
3442711034,Mamas Spätkauf,,,52.4899211,13.4555955,11009009,Treptow-Köpenick,0901,Alt-Treptow,,
3442719667,M&S Spätkauf,,,52.4917072,13.4462694,11009009,Treptow-Köpenick,0901,Alt-Treptow,,
3442721070,Asia Lebensmittel,,,52.4893607,13.4542337,11009009,Treptow-Köpenick,0901,Alt-Treptow,+49-30-91560131,
3442739322,Ost-West Späti,,,52.4887011,13.4421223,11009009,Treptow-Köpenick,0901,Alt-Treptow,,https://ost-west-spaeti-berlin.eatbu.com
3452115332,Kasatschok Russische Spezialitäten,,,52.5505164,13.4131676,11003003,Pankow,0301,Prenzlauer Berg,,
3465014812,RK Markt,,,52.5534973,13.4125696,11003003,Pankow,0301,Prenzlauer Berg,,
3465014815,Almaraii,,orientalische Lebensmittel,52.5534542,13.4138249,11003003,Pankow,0301,Prenzlauer Berg,,
3465036384,,,,52.554156,13.4150309,11003003,Pankow,0307,Pankow,,
3480272990,Der Weisse Salon,,,52.4968072,13.3557531,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
3488847982,SR-Kiosk,,,52.4962443,13.3498056,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
3499262003,Spätkauf,,,52.4937138,13.4213641,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
3518023167,,,,52.5365725,13.4190049,11003003,Pankow,0301,Prenzlauer Berg,,
3518024330,We Love Späti,,,52.539707,13.4192635,11003003,Pankow,0301,Prenzlauer Berg,,
3525872327,,,,52.5375121,13.4236475,11003003,Pankow,0301,Prenzlauer Berg,,
3530849181,Spätkauf Astier,,,52.5057147,13.3209726,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
3570845450,Zora,,,52.4601428,13.3235606,11006006,Steglitz-Zehlendorf,0601,Steglitz,,
3578282893,Minimarkt,,,52.5401614,13.4047421,11003003,Pankow,0301,Prenzlauer Berg,,
3578321975,Oker Markt,,,52.4740238,13.4240611,11008008,Neukölln,0801,Neukölln,,
3590230294,Spätshop,,,52.5053915,13.3270228,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
3602855064,KompaktKauf,,,52.5039591,13.3314855,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
3615273496,,,,52.5187962,13.4439393,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
3632641125,Haupt Getränke,,,52.4872311,13.3577362,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
3632641136,Tabakwaren Zeitschriften,,,52.4842984,13.3532418,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
3644083993,Lotto,,,52.4456859,13.5630781,11009009,Treptow-Köpenick,0910,Köpenick,,
3644133594,Tobacco & Drinks,,,52.5105338,13.4567401,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
3644204922,,,,52.468931,13.332197,11007007,Tempelhof-Schöneberg,0702,Friedenau,,
3668356555,Lotto-Toto-Tabak-Center,,,52.4825116,13.5249054,11011011,Lichtenberg,1102,Karlshorst,+49 30 50012826,
3670161824,Kiosk,,,52.4290924,13.3290394,11006006,Steglitz-Zehlendorf,0602,Lichterfelde,,
3677450357,Spätie,,,52.5620681,13.2087876,11005005,Spandau,0507,Hakenfelde,,
3678881034,Spätkauf,,,52.5047344,13.3317291,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
3683023907,Express Shop Leo,,,52.5465321,13.359208,11001001,Mitte,0105,Wedding,,
3686251705,Sonnen Spätkauf,,,52.477875,13.4473738,11008008,Neukölln,0801,Neukölln,,
3710407323,Mini Market,,,52.5110557,13.3021293,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
3712223323,,,,52.4995004,13.3634241,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
3712223331,Spätkauf,,,52.4986146,13.3626548,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
3712391645,Kaiser Spätkauf,,,52.5119663,13.3017081,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
3717267112,Lottoshop Tittiseestraße,,,52.6089426,13.3356611,11012012,Reinickendorf,1207,Waidmannslust,,
3717599468,Yorma's,Yorma's,,52.5215326,13.4111495,11001001,Mitte,0101,Mitte,,
3721863451,Späti Bull,,,52.5067185,13.3089922,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
3750154925,Spätkauf,,,52.5038328,13.4473675,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
3757302128,Prime Shop,,,52.5567564,13.3774997,11001001,Mitte,0106,Gesundbrunnen,,
3758651545,Feuer KsoiK,,,52.4637039,13.3322387,11006006,Steglitz-Zehlendorf,0601,Steglitz,,
3758674232,Kiosk Späti,,,52.464366,13.3386596,11006006,Steglitz-Zehlendorf,0601,Steglitz,,
3772659955,Lotto und Zeitschriften Friese,,,52.5649953,13.5062675,11011011,Lichtenberg,1109,Neu-Hohenschönhausen,,
3780185339,Müller-Kiosk / DHL Postfiliale 639,Deutsche Post,,52.5497772,13.3536711,11001001,Mitte,0105,Wedding,,
3780859027,Christian Kowall,,,52.5655004,13.3637597,11012012,Reinickendorf,1201,Reinickendorf,,
3789168245,Asia Supermarkt,,,52.4624408,13.5170444,11009009,Treptow-Köpenick,0909,Oberschöneweide,,
3789175907,,,,52.4621265,13.5169241,11009009,Treptow-Köpenick,0909,Oberschöneweide,,
3789200614,Spätkauf 30,,,52.4617007,13.517886,11009009,Treptow-Köpenick,0909,Oberschöneweide,,
3789268878,Kiosk & Bakery,,Yilmaz Bingöl,52.5107395,13.4492032,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,+49 30 293 52 944,
3792656709,Spätkauf 49,,,52.4625301,13.5144455,11009009,Treptow-Köpenick,0909,Oberschöneweide,,
3794192039,Internet Spätkauf,,,52.4835934,13.5256459,11011011,Lichtenberg,1102,Karlshorst,,
3798391366,Späti Wood,,,52.4991411,13.3659567,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
3803590073,Multi Shop,,,52.5508943,13.3477348,11001001,Mitte,0105,Wedding,,
3811248574,Mini-Markt,,,52.5870126,13.2853657,11012012,Reinickendorf,1202,Tegel,,
3826013967,Late Night Shop,,,52.498849,13.3537781,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
3862836914,,,,52.5010418,13.3077052,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
3874366757,Späti Mustafa,,,52.5064312,13.3999609,11002002,Friedrichshain-Kreuzberg,0202,Kreuzberg,,
3884577676,Spätkauf 24/7,,,52.5242811,13.4176708,11001001,Mitte,0101,Mitte,,
3886927364,Kiosk,,,52.5125551,13.4067388,11001001,Mitte,0101,Mitte,,
3888332839,Asia-Markt Lo,,,52.5162234,13.2937195,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
3896292628,Day & Night Shop,,,52.5124095,13.4520316,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
3900932437,Kulti Kiosk,,,52.5384966,13.4168427,11003003,Pankow,0301,Prenzlauer Berg,,
3901340571,Späti,,,52.5388554,13.410288,11003003,Pankow,0301,Prenzlauer Berg,,
3902729677,Late Night Shop,,,52.5294937,13.401082,11001001,Mitte,0101,Mitte,,
3905682401,Zeitungsladen / Lotto,,,52.46306,13.5137675,11009009,Treptow-Köpenick,0909,Oberschöneweide,,
3906183599,Edison 56,,,52.4637641,13.5135992,11009009,Treptow-Köpenick,0909,Oberschöneweide,,
3906890058,,,,52.5135166,13.4526419,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
3906974557,Kopernikus Kiosk,,,52.5107407,13.4510868,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
3907003400,Quick,,,52.5089127,13.4514007,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
3907014576,Kiezbalkon,,,52.5079859,13.4495868,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
3909159026,Spätkauf Watt-Eck 81,,,52.4641989,13.510527,11009009,Treptow-Köpenick,0909,Oberschöneweide,,
3909569394,Orient Lebensmittel,,Mohamad Bakkour,52.4581304,13.5113696,11009009,Treptow-Köpenick,0905,Niederschöneweide,,
3912751175,Lotto,,,52.4674855,13.5129843,11009009,Treptow-Köpenick,0909,Oberschöneweide,,
3912873852,,,,52.4350743,13.5597093,11009009,Treptow-Köpenick,0907,Adlershof,,
3912934957,Kiosk,,,52.5053835,13.4492996,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
3914046328,Albrecht,,,52.4524213,13.3333997,11006006,Steglitz-Zehlendorf,0601,Steglitz,,
3933415411,B&P Spezialmarkt,,,52.5123866,13.4615435,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
3933417011,Späti Reisebedarf & Souvenirs,,,52.5126319,13.4617026,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
3937515257,The 25 Hours Store,,,52.5304925,13.4008212,11001001,Mitte,0101,Mitte,,
3937667740,The Market,,,52.5296528,13.3991962,11001001,Mitte,0101,Mitte,,
3937876893,7. Himmel,,,52.5321673,13.3947646,11001001,Mitte,0101,Mitte,,
3942440015,City Kiosk,,,52.5038236,13.3306215,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
3954780447,Perle Spätkauf,,,52.5601414,13.3802921,11001001,Mitte,0106,Gesundbrunnen,,
3964501408,ServiceStore DB,ServiceStore DB,,52.5445928,13.4269546,11003003,Pankow,0301,Prenzlauer Berg,,
3968793066,Mini-Markt „Tante Emma Laden 2.0“,,,52.5667036,13.4153573,11003003,Pankow,0307,Pankow,,
3982921773,Spätkauf,,,52.5123086,13.4979315,11011011,Lichtenberg,1103,Lichtenberg,,
3986745461,,,,52.6655411,13.378612,,,,,,
3987047647,Schneller Back & Spätkauf,,,52.4539824,13.5189305,11009009,Treptow-Köpenick,0905,Niederschöneweide,,
3987051080,Spätkauf,,,52.5313867,13.420016,11003003,Pankow,0301,Prenzlauer Berg,,
3987051081,Mercan,,,52.5114739,13.4165742,11001001,Mitte,0101,Mitte,,
3987051082,Berliner Späti e.V.,,,52.4672956,13.4401302,11008008,Neukölln,0801,Neukölln,,
3998796728,Dominicus Spätkauf,,,52.4819011,13.3477339,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
4004578362,Die Abfüller Lust auf Genuss,,,52.4284692,13.3274133,11006006,Steglitz-Zehlendorf,0602,Lichterfelde,+49159 03 13 29 98,https://www.dieabfueller.de/
4005957127,Wall Kiosk,,,52.5326923,13.3872431,11001001,Mitte,0101,Mitte,,
4006281546,ServiceStore DB,ServiceStore DB,,52.413321,13.573823,11009009,Treptow-Köpenick,0913,Grünau,,
4019236256,Lotto Presse Shop,,,52.5291167,13.3792404,11001001,Mitte,0101,Mitte,,
4029442718,"Kundela, Peter
Lottoannahmestelle",,,52.4545825,13.3240132,11006006,Steglitz-Zehlendorf,0601,Steglitz,,
4041681101,Froyda,,,52.5132473,13.4525501,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,https://froyda.de/
4066840139,Spätkauf OstX,,,52.5051104,13.4673053,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
4081730095,City-Point-Center,,,52.5268795,13.478518,11011011,Lichtenberg,1111,Fennpfuhl,,
4098463845,Pano Bakery,,,52.4881701,13.3676831,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
4100572573,Youssef - Orientalische Lebensmittel,,,52.5461198,13.3903162,11001001,Mitte,0106,Gesundbrunnen,,
4100572574,Townie's,,,52.5457552,13.3905897,11001001,Mitte,0106,Gesundbrunnen,,
4102963961,Soda,,,52.5340393,13.4054143,11001001,Mitte,0101,Mitte,,
4109578506,Neon Späti,,,52.5641319,13.3921666,11001001,Mitte,0106,Gesundbrunnen,,
4109584179,Späti,,,52.5643397,13.3925917,11001001,Mitte,0106,Gesundbrunnen,,
4111804289,Spätkauf,,,52.4798299,13.4458594,11008008,Neukölln,0801,Neukölln,,
4131336489,Finesse,,,52.5221331,13.3272761,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
4135097790,Spätkauf,,,52.461851,13.4452674,11008008,Neukölln,0802,Britz,+49 30 555 95 393,
4138580438,Atti Asia Markt,,,52.5454693,13.3581119,11001001,Mitte,0105,Wedding,+49 30 46605622,https://www.atti-asia-markt.de/de/
4139402061,Kiosk 45,,,52.5577242,13.3786754,11001001,Mitte,0106,Gesundbrunnen,,
4139411321,Spätkauf,,,52.5574078,13.3778815,11001001,Mitte,0106,Gesundbrunnen,,
4139464889,Adanas Spätkauf,,,52.5531673,13.3870306,11001001,Mitte,0106,Gesundbrunnen,,
4149934389,Kiosk Beycani,,,52.5514807,13.4052058,11003003,Pankow,0301,Prenzlauer Berg,,
4149996991,Kiosk Bäckerei Café,,,52.5292294,13.3002129,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
4152750391,H & D Minimarkt,,,52.5322164,13.4405574,11003003,Pankow,0301,Prenzlauer Berg,,
4153062563,SoSo,,,52.517248,13.465326,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
4155950167,Orsa Discount,,,52.5414938,13.3931469,11001001,Mitte,0106,Gesundbrunnen,,
4157153871,Der Laden,,,52.5183818,13.4654159,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
4171849091,,,,52.5157505,13.2602107,11004004,Charlottenburg-Wilmersdorf,0405,Westend,,
4185555186,KGB - Koschys Gemüse Butze,,,52.5261484,13.4517394,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
4188120734,Spätkauf,,,52.4924697,13.4581773,11009009,Treptow-Köpenick,0901,Alt-Treptow,,
4188125646,Späti 4 you,,,52.5157239,13.4600425,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
4188213618,Späti 38,,,52.5346252,13.3588877,11001001,Mitte,0102,Moabit,,
4200072390,Kiosk Area 44,,,52.4749729,13.4270512,11008008,Neukölln,0801,Neukölln,,
4200389800,Lotto-Tabakwaren Demircioglu,,,52.5513283,13.3814957,11001001,Mitte,0106,Gesundbrunnen,,
4222272402,,,,52.5307498,13.3832747,11001001,Mitte,0101,Mitte,,
4223491592,Loan's Supermarkt,,,52.5126792,13.4504279,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
4225752738,Der kleine Laden,,,52.5337388,13.3712985,11001001,Mitte,0101,Mitte,,
4244678196,Spätkauf,,,52.5354907,13.35759,11001001,Mitte,0102,Moabit,,
4250113292,Kompaktkauf,,,52.5175346,13.3066551,11004004,Charlottenburg-Wilmersdorf,0401,Charlottenburg,,
4255872889,"Kosicki | Zeitungen, Zeitschriften, Lotto & mehr",,Christian Kosicki,52.6006269,13.3038319,11012012,Reinickendorf,1202,Tegel,,
4298702900,Drinks House,,,52.5426099,13.3620533,11001001,Mitte,0105,Wedding,,
4304138890,Shop & Specialities,,,52.4896772,13.3612647,11007007,Tempelhof-Schöneberg,0701,Schöneberg,,
4304290491,Maxi Spätkauf,,,52.5111832,13.458509,11002002,Friedrichshain-Kreuzberg,0201,Friedrichshain,,
4304422597,Die Grüne Lunge,,,52.456025,13.5770552,11009009,Treptow-Köpenick,0910,Köpenick,,
4304633635,Späti Vape City,,,52.5445969,13.3604466,11001001,Mitte,0105,Wedding,,
4304633809,Beste Späti,,,52.5445521,13.3602681,11001001,Mitte,0105,Wedding,,
4307225827,Minimarkt Feinkost,,,52.5015913,13.3710522,11001001,Mitte,0104,Tiergarten,,
4311940492,Friese Tabakwaren,,,52.5198684,13.414405,11001001,Mitte,0101,Mitte,,
4317329214,Back Kiosk,,,52.5423966,13.205803,11005005,Spandau,0501,Spandau,,
4317462782,Call + More Internet-Tele-Cafe,,,52.5428323,13.3921663,11001001,Mitte,0106,Gesundbrunnen,,
